0	3
1	3
2	3
3	3
4	3
5	3
6	3
7	2
8	3
9	3
10	2
11	3
12	3
13	3
14	3
15	3
16	3
17	3
18	3
19	3
20	3
21	3
22	3
23	2
24	3
25	3
26	3
27	3
28	2
29	3
30	3
31	1
32	3
33	3
34	3
35	2
36	2
37	3
38	3
39	3
40	3
41	1
42	3
43	3
44	3
45	3
46	3
47	1
48	3
49	3
50	0
51	3
52	3
53	3
54	3
55	3
56	3
57	3
58	3
59	3
60	3
61	3
62	3
63	3
64	3
65	3
66	3
67	3
68	3
69	3
70	3
71	3
72	2
73	3
74	3
75	2
76	2
77	3
78	3
79	3
80	3
81	2
82	3
83	3
84	3
85	2
86	1
87	1
88	2
89	3
90	3
91	3
92	1
93	1
94	2
95	3
96	3
97	3
98	3
99	2
100	3
101	3
102	3
103	3
104	3
105	3
106	2
107	3
108	3
109	3
110	3
111	3
112	3
113	1
114	1
115	3
116	3
117	3
118	3
119	3
120	3
121	3
122	3
123	3
124	3
125	1
126	3
127	2
128	2
129	3
130	3
131	3
132	3
133	2
134	2
135	1
136	2
137	3
138	1
139	3
140	3
141	2
142	3
143	2
144	0
145	3
146	3
147	3
148	3
149	3
150	3
151	3
152	3
153	2
154	2
155	3
156	1
157	2
158	3
159	3
160	2
161	2
162	3
163	3
164	1
165	2
166	2
167	3
168	3
169	3
170	2
171	2
172	2
173	2
174	3
175	3
176	3
177	3
178	3
179	3
180	1
181	0
182	1
183	3
184	1
185	3
186	2
187	3
188	3
189	1
190	3
191	3
192	3
193	1
194	3
195	2
196	1
197	2
198	3
199	1
200	3
201	2
202	3
203	2
204	2
205	3
206	2
207	2
208	2
209	3
210	3
211	3
212	3
213	2
214	3
215	3
216	3
217	2
218	2
219	2
220	1
221	1
222	2
223	1
224	3
225	3
226	1
227	2
228	3
229	3
230	3
231	3
232	3
233	3
234	3
235	3
236	2
237	2
238	1
239	1
240	2
241	3
242	2
243	2
244	1
245	0
246	3
247	3
248	0
249	3
250	1
251	2
252	1
253	0
254	2
255	3
256	3
257	2
258	3
259	2
260	3
261	3
262	2
263	1
264	2
265	2
266	3
267	3
268	2
269	3
270	3
271	3
272	3
273	2
274	3
275	3
276	3
277	3
278	3
279	3
280	1
281	0
282	1
283	2
284	3
285	3
286	3
287	3
288	2
289	3
290	3
291	2
292	3
293	3
294	1
295	2
296	2
297	3
298	2
299	2
300	2
301	3
302	0
303	2
304	3
305	2
306	3
307	3
308	3
309	0
310	3
311	2
312	1
313	3
314	1
315	3
316	2
317	1
318	3
319	3
320	3
321	2
322	3
323	2
324	3
325	2
326	0
327	0
328	3
329	3
330	2
331	3
332	1
333	2
334	2
335	3
336	3
337	3
338	3
339	2
340	1
341	3
342	2
343	1
344	3
345	1
346	2
347	2
348	2
349	2
350	1
351	1
352	1
353	2
354	3
355	2
356	3
357	3
358	3
359	2
360	3
361	0
362	1
363	1
364	3
365	3
366	2
367	3
368	3
369	1
370	3
371	3
372	3
373	2
374	3
375	1
376	1
377	3
378	0
379	1
380	2
381	2
382	2
383	1
384	0
385	1
386	3
387	3
388	3
389	3
390	1
391	1
392	3
393	3
394	2
395	3
396	2
397	2
398	1
399	2
400	3
401	0
402	1
403	0
404	3
405	3
406	3
407	2
408	2
409	3
410	3
411	3
412	2
413	3
414	2
415	1
416	1
417	1
418	3
419	2
420	3
421	3
422	1
423	3
424	1
425	3
426	3
427	2
428	3
429	3
430	2
431	3
432	1
433	3
434	3
435	1
436	3
437	2
438	1
439	3
440	1
441	0
442	3
443	3
444	3
445	2
446	1
447	3
448	2
449	3
450	3
451	2
452	2
453	2
454	2
455	3
456	2
457	0
458	0
459	3
460	3
461	3
462	3
463	3
464	3
465	3
466	1
467	2
468	3
469	3
470	1
471	3
472	2
473	3
474	1
475	1
476	3
477	2
478	0
479	2
480	2
481	3
482	1
483	2
484	3
485	3
486	3
487	3
488	2
489	1
490	3
491	3
492	3
493	2
494	3
495	3
496	2
497	1
498	1
499	2
500	2
501	0
502	2
503	0
504	2
505	3
506	3
507	1
508	0
509	3
510	3
511	3
512	3
513	3
514	2
515	3
516	2
517	0
518	3
519	2
520	3
521	3
522	3
523	1
524	2
525	1
526	3
527	2
528	0
529	2
530	2
531	2
532	1
533	2
534	3
535	1
536	2
537	2
538	3
539	3
540	2
541	2
542	3
543	2
544	2
545	3
546	2
547	0
548	0
549	0
550	2
551	2
552	2
553	1
554	2
555	1
556	1
557	1
558	3
559	0
560	3
561	3
562	1
563	1
564	3
565	1
566	2
567	3
568	1
569	1
570	0
571	1
572	1
573	0
574	0
575	0
576	1
577	1
578	1
579	2
580	3
581	3
582	0
583	1
584	1
585	1
586	3
587	2
588	0
589	3
590	1
591	2
592	3
593	2
594	1
595	2
596	1
597	1
598	2
599	0
600	3
601	2
602	2
603	2
604	0
605	1
606	2
607	1
608	1
609	3
610	3
611	3
612	2
613	3
614	3
615	3
616	1
617	1
618	1
619	1
620	2
621	0
622	0
623	3
624	2
625	3
626	2
627	1
628	2
629	1
630	3
631	2
632	1
633	1
634	3
635	2
636	2
637	2
638	3
639	2
640	3
641	3
642	3
643	3
644	3
645	3
646	3
647	1
648	3
649	1
650	1
651	1
652	1
653	1
654	1
655	1
656	0
657	0
658	3
659	0
660	1
661	1
662	2
663	2
664	2
665	2
666	0
667	2
668	1
669	1
670	1
671	1
672	3
673	2
674	1
675	1
676	1
677	1
678	0
679	2
680	1
681	1
682	2
683	2
684	3
685	3
686	2
687	1
688	3
689	2
690	1
691	3
692	2
693	3
694	3
695	1
696	2
697	3
698	3
699	3
700	3
701	2
702	1
703	1
704	0
705	1
706	2
707	3
708	1
709	0
710	0
711	2
712	1
713	1
714	1
715	3
716	3
717	2
718	3
719	3
720	2
721	2
722	1
723	3
724	2
725	3
726	2
727	1
728	1
729	1
730	1
731	0
732	3
733	3
734	1
735	2
736	2
737	3
738	0
739	0
740	1
741	2
742	1
743	1
744	1
745	1
746	1
747	1
748	2
749	1
750	2
751	1
752	0
753	1
754	3
755	1
756	2
757	0
758	0
759	0
760	3
761	3
762	1
763	1
764	3
765	2
766	2
767	1
768	3
769	2
770	3
771	1
772	2
773	1
774	0
775	0
776	2
777	3
778	3
779	2
780	1
781	0
782	1
783	3
784	3
785	2
786	1
787	2
788	1
789	0
790	2
791	1
792	1
793	0
794	1
795	1
796	2
797	2
798	3
799	2
800	1
801	3
802	3
803	2
804	3
805	1
806	2
807	1
808	0
809	0
810	3
811	2
812	2
813	0
814	3
815	3
816	3
817	2
818	2
819	1
820	1
821	2
822	2
823	0
824	1
825	2
826	2
827	1
828	2
829	2
830	0
831	1
832	0
833	1
834	2
835	1
836	1
837	3
838	0
839	3
840	3
841	3
842	3
843	1
844	1
845	3
846	1
847	3
848	3
849	1
850	3
851	1
852	2
853	1
854	2
855	0
856	0
857	1
858	2
859	1
860	2
861	3
862	0
863	3
864	1
865	1
866	3
867	3
868	3
869	1
870	0
871	1
872	1
873	1
874	0
875	3
876	3
877	1
878	0
879	1
880	2
881	2
882	2
